Report ID,Category of Incident,Country of Incident,Date of Incident,Subject,Full Scientific Name,Common Name,Item / Commodity Type,Count,Quantity - Weight,Unit of Weight,Estimated Value,Currency,Value in USD,Airport
MOR38943,China,China,1/20/2015 0:00,300 cheetah claws & 150 African wild dog teeth seized at Shanghai Airport - 1 suspect,Acinonyx jubatus,"Cheetah, Hunting Leopard, Chita, Guepardo, Guépard",Claw,300.0,,,,,,Shanghai Hongqiao International Airport
MOR38943,China,China,1/20/2015 0:00,300 cheetah claws & 150 African wild dog teeth seized at Shanghai Airport - 1 suspect,Lycaon pictus,"African Wild Dog, Painted Hunting Dog",Teeth,150.0,4.3,Kilograms,,,,Shanghai Hongqiao International Airport
MOR38943,China,China,1/20/2015 0:00,300 cheetah claws & 150 African wild dog teeth seized at Shanghai Airport - 1 suspect,Lycaon pictus,"African Wild Dog, Painted Hunting Dog",Bone,,4.3,Kilograms,,,,Shanghai Hongqiao International Airport
MOR38994,China,China,3/18/2015 0:00,"119 jaguar teeth, 13 jaguar claws and 2 anteater claws seized at Beijing Airport",Panthera onca,"Jaguar, Jaguar, Otorongo, Tigre americano, Tigre real, Yaguar, Yaguarete",Teeth,119.0,,,446250.0,CNY Yuan Renminbi,72848.5,Beijing Capital International Airport
MOR38994,China,China,3/18/2015 0:00,"119 jaguar teeth, 13 jaguar claws and 2 anteater claws seized at Beijing Airport",Panthera onca,"Jaguar, Jaguar, Otorongo, Tigre americano, Tigre real, Yaguar, Yaguarete",Claw,13.0,,,,,,Beijing Capital International Airport
MOR40371,China,China,4/20/2017 0:00,1 leopard skin & 1.5114 kg of ivory product seized at Beijing Capital Airport - 1 convicted,Elephantidae,Elephants,Ivory - Worked,1.0,1.5114,Kilograms,62975.5,CNY Yuan Renminbi,9038.58,Beijing Capital International Airport
MOR40371,China,China,4/20/2017 0:00,1 leopard skin & 1.5114 kg of ivory product seized at Beijing Capital Airport - 1 convicted,Panthera pardus,"Leopard, Panther, Chita, Leopardo, Pantera, Léopard, Panthère",Skin,1.0,,,60000.0,CNY Yuan Renminbi,8611.52,Beijing Capital International Airport
MOR4089,Bangladesh,Bangladesh,2/12/2016 0:00,30 Indian softshell turtles seized at Hazrat Shahjalal International Airport - 3 MAS employees convicted,Chitra indica,Indian Narrow-headed Softshell Turtle,Individual - Live,30.0,85.0,Kilograms,1050000.0,BDT Bangladeshi Taka,13362.96,Hazrat Shahjalal International Airport
MOR4109,Indonesia,Indonesia,2/15/2016 0:00,"3,230 Pig-Nosed Turtles seized at Timika Airport, Papua - 1 arrested",Carettochelys insculpta,"Fly River Turtle, New Guinea Plateless Turtle, Pig-nosed Turtle, Pitted-shell Turtle, Tortue à nez de cochon",Individual - Live,3230.0,,,,,,Timika Airport
MOR4136,Thailand,Thailand,2/29/2016 0:00,"154 Indian star tortoise - 150 Hamilton tortoise - Suvarnabhumi Airport, Thailand",Geochelone elegans,"Indian Star Tortoise, Star Tortoise, Tortuga estrellada de la India, Tortue étoilée de l'Inde",Individual - Live,154.0,,,,,,Unknown Airport
MOR4136,Thailand,Thailand,2/29/2016 0:00,"154 Indian star tortoise - 150 Hamilton tortoise - Suvarnabhumi Airport, Thailand",Geoclemys hamiltonii,"Black Pond Turtle, Black Spotted Turtle, Hamilton's Terrapin, Spotted Pond Turtle, Galápago de Hamilton, Galápago rayado, émyde en toit, Géoclemmyde d'Hamilton, Tortue de Hamilton",Individual - Live,150.0,,,,,,Unknown Airport
MOR4142,Malaysia,Malaysia,2/26/2016 0:00,18 tusks (101 kg) seized at Kuala Lumpur Airport - 2 arrested,Elephantidae,Elephants,Tusk,18.0,101.0,Kilograms,1000000.0,MYR Malaysian Ringgit,240404.0,Kuala Lumpur International Airport
MOR4143,Malaysia,Malaysia,2/26/2016 0:00,58 kg ivory seized in Kuala Lumpur International Airport,Elephantidae,Elephants,Ivory Pieces - Raw,,58.0,Kilograms,,,,Kuala Lumpur International Airport
MOR4146,Indonesia,Indonesia,2/27/2016 0:00,Bear Parts seized at Soekarno Hatta Airport,Ursidae,"Bears, Osos, Ours",Claw,9.0,,,,,,Soekarno Hatta International Airport
MOR4146,Indonesia,Indonesia,2/27/2016 0:00,Bear Parts seized at Soekarno Hatta Airport,Ursidae,"Bears, Osos, Ours",Teeth,20.0,,,,,,Soekarno Hatta International Airport
MOR4146,Indonesia,Indonesia,2/27/2016 0:00,Bear Parts seized at Soekarno Hatta Airport,Ursidae,"Bears, Osos, Ours",Gall Bladder,5.0,,,,,,Soekarno Hatta International Airport
MOR4146,Indonesia,Indonesia,2/27/2016 0:00,Bear Parts seized at Soekarno Hatta Airport,Manidae,Pangolins,Scales,120.0,,,,,,Soekarno Hatta International Airport
MOR4167,Hong Kong,Hong Kong,2/10/2016 0:00,48 kg of live European Eels seized at Hong Kong International Airport,Anguilla anguilla,"Common eel, Eel, European eel, River eel, Silver eel, Sing eel, Weed eel, Yellow eel, Anguila, Anguila europea, Anguilla, Anguilla catarrojina, Anguilla fartona, Anguilla maresa, Anguilla martina, Anguilla pastorenca, Anguilla pugaron, Angèle, Anguielo",Individual - Live,,48.0,Kilograms,,,,"SkyPier Terminal, Hong Kong Airport"
MOR4168,South Africa,South Africa,1/5/2016 0:00,0.5 ton of dried abalone seized at Cape Town International Airport [5 January 2016],Haliotis,Abalone,Individual - Dead,,0.5,Tonnes,1000000.0,ZAR South African Rand ,65109.0,Cape Town International Airport
MOR4174,Hong Kong,Hong Kong,3/7/2016 0:00,63 kg European eels seized at Hong Kong International Airport - 2 arrested,Anguilla anguilla,"Common eel, Eel, European eel, River eel, Silver eel, Sing eel, Weed eel, Yellow eel, Anguila, Anguila europea, Anguilla, Anguilla catarrojina, Anguilla fartona, Anguilla maresa, Anguilla martina, Anguilla pastorenca, Anguilla pugaron, Angèle, Anguielo",Individual - Live,,63.0,Kilograms,,,,"SkyPier Terminal, Hong Kong Airport"
MOR4175,Hong Kong,Hong Kong,3/7/2016 0:00,46 kg of smooth hammerhead shark fins seized at Hong Kong International Airport,Sphyrna zygaena,Smooth hammerhead shark,Fins,,46.0,Kilograms,,,,"SkyPier Terminal, Hong Kong Airport"
MOR4182,Pakistan,Pakistan,3/8/2016 0:00,45 Black Spotted Turtles - Faisalabad Airport - One Man Arrested,Geoclemys hamiltonii,"Black Pond Turtle, Black Spotted Turtle, Hamilton's Terrapin, Spotted Pond Turtle, Galápago de Hamilton, Galápago rayado, émyde en toit, Géoclemmyde d'Hamilton, Tortue de Hamilton",Individual - Live,45.0,,,,,,Unknown Airport
MOR4193,Philippines,Philippines,1/28/2016 0:00,47 animals seized at Ninoy Aquino International Airport - 1 charged,Hydrosaurus,Sailfin Lizard,Individual - Live,8.0,,,500.0,PHP Philippine Peso,10.4427,Ninoy Aquino International Airport
MOR4193,Philippines,Philippines,1/28/2016 0:00,47 animals seized at Ninoy Aquino International Airport - 1 charged,Tarsius syrichta,"Philippine Tarsier, Tarsier des Philippines",Individual - Live,11.0,,,5000.0,PHP Philippine Peso,104.427,Ninoy Aquino International Airport
MOR4193,Philippines,Philippines,1/28/2016 0:00,47 animals seized at Ninoy Aquino International Airport - 1 charged,Bubo philippensis,"Philippine Eagle-Owl, Búho filipino, Grand-duc des Philippines",Individual - Live,2.0,,,2500.0,PHP Philippine Peso,52.2135,Ninoy Aquino International Airport
MOR4193,Philippines,Philippines,1/28/2016 0:00,47 animals seized at Ninoy Aquino International Airport - 1 charged,Bubo philippensis,"Philippine Eagle-Owl, Búho filipino, Grand-duc des Philippines",Individual - Live,1.0,,,2500.0,PHP Philippine Peso,52.2135,Ninoy Aquino International Airport
MOR4194,Hong Kong,Hong Kong,3/14/2016 0:00,10 kg of ivory seized at Hong Kong International Airport - 1 arrested,Elephantidae,Elephants,Ivory Pieces - Raw,,10.0,Kilograms,100000.0,HKD Hong Kong Dollar,12899.0,"SkyPier Terminal, Hong Kong Airport"
MOR4200,Indonesia,Indonesia,3/11/2016 0:00,1 rhino Horn seized at Supadio Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,1.0,,,,,,Supadio International Airport
MOR4204,Hong Kong,Hong Kong,3/4/2016 0:00,91 kg of European eels seized at Hong Kong International Airport - 2 arrested,Anguilla anguilla,"Common eel, Eel, European eel, River eel, Silver eel, Sing eel, Weed eel, Yellow eel, Anguila, Anguila europea, Anguilla, Anguilla catarrojina, Anguilla fartona, Anguilla maresa, Anguilla martina, Anguilla pastorenca, Anguilla pugaron, Angèle, Anguielo",Individual - Live,,91.0,Kilograms,,,,"SkyPier Terminal, Hong Kong Airport"
MOR4208,Hong Kong,Hong Kong,1/5/2016 0:00,109 kg of European eels seized at Hong Kong International Airport - 4 arrested,Anguilla anguilla,"Common eel, Eel, European eel, River eel, Silver eel, Sing eel, Weed eel, Yellow eel, Anguila, Anguila europea, Anguilla, Anguilla catarrojina, Anguilla fartona, Anguilla maresa, Anguilla martina, Anguilla pastorenca, Anguilla pugaron, Angèle, Anguielo",Individual - Live,,109.0,Kilograms,,,,"SkyPier Terminal, Hong Kong Airport"
MOR4251,India,India,3/20/2016 0:00,146 Tortoises - Mumbai Airport - A Nepali National,Astrochelys radiata,"Radiated Tortoise, Tortuga estrellada de Madagascar, Tortuga rayada, Tortue radiée de Madagascar, Tortue rayonnée",Individual - Live,137.0,,,,,,Unknown Airport
MOR4251,India,India,3/20/2016 0:00,146 Tortoises - Mumbai Airport - A Nepali National,Astrochelys yniphora,"Angonoka, Madagascar Angulated Tortoise, Madagascar Tortoise, Tortuga de espolones, Tortuga de Madagascar, Tortuga globulosa malagache, Tortue à éperon, Tortue à plastron éperonné, Tortue à soc, Tortue à soc de Madagascar, Tortue de Madagascar, Ploughshare Tortoise",Individual - Live,7.0,,,,,,Unknown Airport
MOR4251,India,India,3/20/2016 0:00,146 Tortoises - Mumbai Airport - A Nepali National,Astrochelys radiata,"Radiated Tortoise, Tortuga estrellada de Madagascar, Tortuga rayada, Tortue radiée de Madagascar, Tortue rayonnée",Individual - Dead,2.0,,,,,,Unknown Airport
MOR4271,Hong Kong,Hong Kong,2/25/2016 0:00,30 kg of live European Eels seized at Hong Kong International Airport - 1 arrested,Anguilla anguilla,"Common eel, Eel, European eel, River eel, Silver eel, Sing eel, Weed eel, Yellow eel, Anguila, Anguila europea, Anguilla, Anguilla catarrojina, Anguilla fartona, Anguilla maresa, Anguilla martina, Anguilla pastorenca, Anguilla pugaron, Angèle, Anguielo",Individual - Live,,30.0,Kilograms,,,,"SkyPier Terminal, Hong Kong Airport"
MOR4276,"Tanzania, United Republic of","Tanzania, United Republic of",3/23/2016 0:00,61 red vervet monkeys seized at Kilimanjaro International Airport - 7 arrested,Chlorocebus pygerythrus,Vervet Monkey,Individual - Live,61.0,,,15800000.0,TZS Tanzanian Shilling,7320.0,Kilimanjaro International Airport
MOR4286,Kenya,Kenya,3/29/2016 0:00,18 pieces of ivory (64 kg) seized at Jomo Kenyatta International Airport,Elephantidae,Elephants,Ivory Pieces - Raw,18.0,64.0,Kilograms,640000.0,KES Kenyan Shilling ,64139.0,Jomo Kenyatta International Airport
MOR4315,Kenya,Kenya,8/2/2015 0:00,9.12 kg ivory pebbles seized at Jomo Kenyatta International Airport - 1 convicted,Elephantidae,Elephants,Ivory - Worked,,9.12,Kilograms,,,,Jomo Kenyatta International Airport
MOR4316,Hong Kong,Hong Kong,11/6/2015 0:00,16 kg ivory pieces seized at Hong Kong International Airport - 1 convicted,Elephantidae,Elephants,Ivory Pieces - Raw,,16.0,Kilograms,160000.0,HKD Hong Kong Dollar ,20642.6,"SkyPier Terminal, Hong Kong Airport"
MOR4317,Hong Kong,Hong Kong,11/13/2015 0:00,44 kg elephant ivory seized at Hong Kong International Airport - 1 fined,Elephantidae,Elephants,Ivory - Worked,,44.0,Kilograms,,,,"SkyPier Terminal, Hong Kong Airport"
MOR4318,Hong Kong,Hong Kong,11/18/2015 0:00,15 kg of ivory carvings seized at Hong Kong International Airport - 1 convicted,Elephantidae,Elephants,Ivory - Worked,,15.0,Kilograms,150000.0,HKD Hong Kong Dollar ,19352.9,"SkyPier Terminal, Hong Kong Airport"
MOR4319,Hong Kong,Hong Kong,1/3/2016 0:00,18 kg ivory seized at Hong Kong International Airport - 1 arrested,Elephantidae,Elephants,Ivory - Worked,,18.0,Kilograms,180000.0,HKD Hong Kong Dollar,23223.1,"SkyPier Terminal, Hong Kong Airport"
MOR4359,Indonesia,Indonesia,3/24/2016 0:00,"1,220 pig-nose turtles seized at Timika Airport, Papua",Carettochelys insculpta,"Fly River Turtle, New Guinea Plateless Turtle, Pig-nosed Turtle, Pitted-shell Turtle, Tortue à nez de cochon",Individual - Live,1220.0,,,,,,Timika Airport
MOR4366,Indonesia,Indonesia,3/23/2016 0:00,Two deer antlers seized from Supadio Airport Cargo,Rusa unicolor,Sambar,Horn,2.0,,,,,,Supadio International Airport
MOR4382,India,India,3/1/2016 0:00,Key suspect in red sanders smuggling arrested at Mumbai Airport,Pterocarpus santalinus,"Agaru, Red Sandalwood, Redsanders, Red Sanders, Saunderswood, Leno de Sandalo Rojo, Sándalo rojo, Bois de Santal Rouge, Santal rouge",,,,,,,,Unknown Airport
MOR44947,China,China,3/28/2015 0:00,14 ivory carvings (9.499 kg) seized at Wenzhou Longwan International Airport - 1 convicted,Elephantidae,Elephants,Ivory - Worked,14.0,9.499,Kilograms,,,,Wenzhou Longwan International Airport
MOR44948,China,China,4/15/2015 0:00,3.484 kg of ivory products seized at Shanghai Pudong International Airport - 1 convicted,Elephantidae,Elephants,Ivory - Worked,,3.484,Kilograms,,,,Erhu seized at Shanghai Pudong Airport
MOR44950,China,China,6/3/2015 0:00,2.974 kg of ivory seized at Chongqing Jiangbei International Airport - 1 convicted,Elephantidae,Elephants,Ivory - Worked,,2.974,Kilograms,,,,Chongqing Jiangbei International Airport
MOR44951,China,China,8/21/2015 0:00,10 ivory products (3.709 kg) seized at Beijing Capital International Airport - 1 convicted,Elephantidae,Elephants,Ivory Pieces - Raw,4.0,3.709,Kilograms,,,,Beijing Capital International Airport
MOR44951,China,China,8/21/2015 0:00,10 ivory products (3.709 kg) seized at Beijing Capital International Airport - 1 convicted,Elephantidae,Elephants,Ivory - Worked,4.0,3.709,Kilograms,,,,Beijing Capital International Airport
MOR44951,China,China,8/21/2015 0:00,10 ivory products (3.709 kg) seized at Beijing Capital International Airport - 1 convicted,Elephantidae,Elephants,Ivory - Worked,2.0,3.709,Kilograms,,,,Beijing Capital International Airport
MOR45598,Kenya,Kenya,1/11/2016 0:00,5 ivory bracelets seized at Jomo Kenyatta International Airport - 1 convicted,Elephantidae,Elephants,Ivory - Worked,5.0,,,180000.0,KES Kenyan Shilling,1800.0,Jomo Kenyatta International Airport
MOR46291,Zimbabwe,Zimbabwe,8/29/2015 0:00,62 tusks seized at Harare International Airport - 3 arrested,Elephantidae,Elephants,Tusk,62.0,,,,,,Harare International Airport
MOR46340,China,China,5/1/2016 0:00,2 donkey skins (8.8 kg) seized at Chongqing Jiangbei International Airport,Equus africanus,"African Ass, African wild ass, Asno salvaje de África, Ane sauvage d'Afrique",Skin,2.0,8.8,Kilograms,,,,Chongqing Jiangbei International Airport
MOR46352,China,China,1/15/2016 0:00,30 kg pangolin scales Guangzhou Baiyun International Airport,Manidae,Pangolins,Scales,,30.0,Kilograms,,,,Guangzhou Baiyun International Airport
MOR4782,Indonesia,Indonesia,3/29/2016 0:00,Thousand of Arowana fishes seized Soekarno Hatta Airport,Scleropages formosus,"Arowana, Asian Arowana, Asian Bonytongue, Dragonfish, Golden Arowana, Golden Dragon Fish, Kelesa, Malayan Bonytongue, Pez lengüihueso malayo, Scléropage d'Asie",Individual - Live,793.0,,,,,,Soekarno Hatta International Airport
MOR4782,Indonesia,Indonesia,3/29/2016 0:00,Thousand of Arowana fishes seized Soekarno Hatta Airport,Osteoglossum bicirrhosum,"Arowana, Silver Arowana",Individual - Live,378.0,,,,,,Soekarno Hatta International Airport
MOR48331,Kenya,Kenya,1/9/2016 0:00,13 ivory products seized at Jomo Kenyatta International Airport - 1 convicted,Elephantidae,Elephants,Ivory - Worked,13.0,,,60000.0,KES Kenyan Shilling,600.0,Jomo Kenyatta International Airport
MOR4868,South Africa,South Africa,3/25/2015 0:00,5 kg rhino horn and shucked abalone seized at Cape Town International Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,,5.0,Kilograms,,,,Cape Town International Airport
MOR4868,South Africa,South Africa,3/25/2015 0:00,5 kg rhino horn and shucked abalone seized at Cape Town International Airport,Haliotis,Abalone,Individual - Dead,,,,,,,Cape Town International Airport
MOR4903,Indonesia,Indonesia,4/21/2016 0:00,"140 birds seized in Supadio International Airport, West Kalimantan",Copsychus saularis,Oriental Magpie-Robin,Individual - Live,27.0,,,,,,Supadio International Airport
MOR4903,Indonesia,Indonesia,4/21/2016 0:00,"140 birds seized in Supadio International Airport, West Kalimantan",Gracula religiosa,"Common Hill Myna, Hill Myna, Miná de la India, Miná religioso, Mainate Religieux, Merle des Indes",Individual - Live,13.0,,,,,,Supadio International Airport
MOR4903,Indonesia,Indonesia,4/21/2016 0:00,"140 birds seized in Supadio International Airport, West Kalimantan",Chloropsis sonnerati,Greater Green Leafbird,Individual - Live,3.0,,,,,,Supadio International Airport
MOR4903,Indonesia,Indonesia,4/21/2016 0:00,"140 birds seized in Supadio International Airport, West Kalimantan",Chloropsis cochinchinensis,Blue-winged Leafbird,Individual - Live,95.0,,,,,,Supadio International Airport
MOR4928,Indonesia,Indonesia,4/19/2016 0:00,125 Kg of Spawning Crabs Seized at Syamsudin Noor International Airport,Decapoda-Brachyura,Crab,Individual - Live,,125.0,Kilograms,50000000.0,IDR Rupiah,,Syamsudin Noor International Airport
MOR4936,Mozambique,Mozambique,5/2/2016 0:00,22.4 kg of rhino horn seized at Maputo International Airport - 1 Vietnamese citizen,Ceratotherium simum,"Grass Rhinoceros, Square-lipped Rhinoceros, White Rhinoceros, Rinoceronte blanco, Rhinocéros blanc",Horn,11.0,19.5,Kilograms,,,,Maputo International Airport
